Summary level,Program label,Program,Sub-program,Name,Id2,hcv_sub_units,% Occupied,# Reported,% Reported,Average months since report,% moved in past year,Number of people per unit,Number of people: total,Average Family Expenditure per month ($$),Average HUD Expenditure per month ($$),hcv_annhhinc,Household income per year per person,"% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more",% Households where wages are major source of income,% Households where welfare is major source of income,% Households with other major sources of income,% of local median (Household income),hcv_pct_vli,hcv_pct_eli,% 2+ adults with children,% 1 adult with children,% female head,% female head with children,"% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households",% 24 years or less (Head or spouse),% 25 to 49 years (Head or spouse),% 51 to 60 (Head or spouse),% 62 or more (Head or spouse),% 85 or more (Head or spouse),hcv_pctmin,%Black Non-Hispanic,%Native American Non-Hispanic,%Asian or Pacific Islander Non-Hispanic,%White Non-Hispanic, %Black Hispanic,%White Hispanic,%Other Hispanic,% Hispanic,% Multiple Race,Average months on waiting list,Average months since moved in,% with utility allowance,Average utility allowance $$,% 0 - 1 bedrooms:,% 2 bedrooms,% 3+ bedrooms,% Overhoused,% in poverty (Census tract),% minority (Census tract),% single family owners (Census tract),Congressional District,CBSA,PLACE,Latitude,Longitude,State,PHA Total Units,HA category
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lancaster County 014402,42071014402,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,29540,63064,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lancaster County 014601,42071014601,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,29540,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lancaster County 014700,42071014700,70,87,58,96,5,3,3.4,195,373,577,15144,4504,4,31,20,24,22,36,5,53,23,97,76,12,64,93,72,33,67,15,2,67,21,10,2,95,31,-1,-1,5,-1,57,7,64,2,13,130,98,192,5,7,88,26,41,91,10,NA,29540,41216,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lancaster County 999999,42071999999,24,92,23,100,6,4,2.8,65,353,626,14778,5229,-1,23,36,14,27,30,4,61,24,96,70,-1,74,96,74,48,100,26,-1,65,26,9,-1,91,39,-1,-1,9,-1,52,-1,52,0,-1,60,100,98,-1,52,48,9,4,9,54,NA,29540,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 000100,42073000100,29,70,19,93,5,-1,1.5,29,271,338,11319,7416,5,42,37,16,-1,16,5,79,25,100,79,-1,26,79,26,55,75,45,-1,21,37,42,-1,5,5,-1,-1,95,-1,-1,-1,0,0,-1,144,100,122,74,5,21,-1,9,8,89,NA,35260,53368,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 000200,42073000200,21,70,14,93,6,14,1.6,22,193,338,9025,5743,29,50,14,-1,7,-1,-1,100,20,100,86,-1,14,50,14,67,80,45,-1,29,36,36,-1,7,7,-1,-1,93,-1,-1,-1,0,0,128,116,93,116,57,36,7,-1,29,10,75,NA,35260,53368,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 000300,42073000300,52,70,34,93,5,9,1.8,61,282,338,11714,6529,9,56,18,6,12,26,3,71,24,94,82,3,26,79,29,57,64,34,-1,35,32,32,-1,26,21,-1,-1,74,-1,6,-1,6,0,17,113,97,107,65,18,18,-1,31,24,57,NA,35260,53368,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 000400,42073000400,32,70,21,93,4,10,1.4,29,237,338,10362,7504,5,67,14,14,-1,10,5,86,24,100,86,-1,24,67,24,58,56,41,5,38,14,43,14,38,38,-1,-1,62,-1,-1,-1,0,0,-1,118,48,140,81,14,5,-1,56,50,26,NA,35260,53368,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 000600,42073000600,15,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,53368,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 000700,42073000700,37,70,24,93,5,8,2.4,58,291,338,12408,5134,8,33,29,13,17,42,-1,58,24,100,75,4,50,75,50,35,50,17,-1,67,17,17,-1,54,46,4,-1,46,-1,-1,4,4,0,20,91,100,166,42,25,33,-1,37,16,77,NA,35260,53368,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 000800,42073000800,34,70,22,93,6,9,2.3,51,314,338,13399,5780,5,23,36,32,5,32,-1,68,27,100,55,5,41,82,41,50,17,22,-1,36,36,27,-1,32,32,-1,-1,68,-1,-1,-1,0,0,19,124,100,172,32,36,32,-1,20,11,89,NA,35260,53368,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 000900,42073000900,23,70,15,93,5,-1,2.5,38,326,338,14473,5713,-1,47,20,7,27,27,7,67,29,80,73,7,53,80,60,38,100,18,-1,67,20,13,7,27,27,-1,-1,73,-1,-1,-1,0,0,-1,107,93,183,40,20,40,-1,43,26,72,NA,35260,53368,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 001000,42073001000,28,70,18,93,5,11,2.2,40,272,338,11561,5202,17,22,39,17,6,22,6,72,24,94,78,6,56,72,44,33,67,18,6,50,28,17,-1,11,6,-1,-1,89,-1,6,-1,6,0,1,100,100,159,33,44,22,-1,21,7,76,NA,35260,53368,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 010201,42073010201,40,70,26,93,5,-1,1.1,29,339,338,16684,14958,-1,12,19,50,19,-1,-1,100,39,85,19,-1,-1,81,-1,100,17,24,-1,-1,8,92,19,8,8,-1,-1,92,-1,-1,-1,0,0,-1,42,100,87,35,65,-1,54,5,3,55,NA,35260,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 010202,42073010202,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 010500,42073010500,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 010600,42073010600,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,56000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 010700,42073010700,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,56000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 010800,42073010800,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,53392,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 011000,42073011000,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 011100,42073011100,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 011200,42073011200,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,05936,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 011400,42073011400,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,80880,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 011500,42073011500,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 011600,42073011600,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,23304,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 011700,42073011700,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 011800,42073011800,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,23304,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lawrence County 999999,42073999999,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,35260,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 000100,42075000100,120,73,68,78,8,9,1.9,128,279,419,10865,5772,5,41,41,5,8,15,1,74,21,97,88,3,29,63,26,49,65,32,3,37,26,34,-1,62,19,-1,-1,38,-1,41,1,43,1,11,96,97,139,50,32,18,15,24,31,25,NA,30140,42168,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 000200,42075000200,83,73,47,78,7,11,1.9,87,352,419,14041,7585,2,39,28,17,13,19,-1,79,27,89,70,-1,23,72,19,60,76,39,-1,36,28,36,-1,45,11,-1,-1,55,-1,34,-1,34,0,2,116,96,148,55,19,26,17,23,28,34,NA,30140,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 000300,42075000300,98,73,56,78,7,5,2.6,145,276,419,11067,4274,19,32,28,8,13,16,4,75,20,100,80,7,43,80,48,40,67,23,-1,55,29,16,2,70,13,-1,-1,30,-1,55,2,57,4,80,93,95,186,32,18,50,14,27,60,12,NA,30140,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 000401,42075000401,135,73,77,78,8,9,2.1,163,302,419,12069,5701,7,37,35,11,11,17,3,78,23,99,81,5,29,74,31,49,59,30,1,36,21,42,-1,60,8,1,-1,40,-1,51,-1,51,0,47,109,94,142,52,16,32,13,36,49,30,NA,30140,42168,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 000402,42075000402,74,73,42,78,7,7,2.5,104,384,419,15319,6187,13,28,18,8,35,29,-1,67,27,93,62,5,43,83,48,40,86,26,-1,67,17,17,-1,69,12,2,-1,31,2,52,-1,55,2,33,68,93,178,40,10,50,14,24,36,33,NA,30140,42168,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 000500,42075000500,35,73,20,78,8,5,1.8,35,351,419,12454,7117,-1,37,42,11,11,10,5,80,25,95,80,-1,25,65,25,53,60,37,5,30,40,25,-1,60,-1,5,-1,40,-1,50,5,55,5,7,106,90,184,60,15,25,15,19,28,42,NA,30140,42168,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 002200,42075002200,16,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,30140,38400,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 002300,42075002300,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,30140,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 002500,42075002500,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,30140,02608,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 002600,42075002600,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,30140,14160,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 002701,42075002701,19,73,11,78,6,-1,1.8,20,360,419,15255,8390,9,45,27,-1,18,27,-1,73,29,82,73,-1,36,82,36,33,60,25,-1,18,36,45,-1,100,9,-1,-1,-1,-1,91,-1,91,0,-1,143,100,130,18,64,18,27,5,10,84,NA,30140,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 002702,42075002702,118,73,67,78,6,4,2.7,178,366,419,13070,4919,12,34,23,6,25,31,-1,64,23,96,73,3,63,85,61,26,56,17,-1,63,24,13,-1,84,21,-1,-1,16,-1,63,-1,63,1,2,106,100,118,1,48,51,25,7,14,63,NA,30140,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 002800,42075002800,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,30140,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 002900,42075002900,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,30140,52488,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 003000,42075003000,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,30140,64560,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 003300,42075003300,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,30140,03648,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 003400,42075003400,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,30140,42192,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 003600,42075003600,23,73,13,78,9,8,3.2,41,337,419,13051,4138,31,8,23,23,15,31,8,62,21,100,77,-1,62,100,62,25,-1,12,-1,62,31,8,-1,92,38,-1,-1,8,-1,46,8,54,8,105,105,100,223,8,15,77,23,19,28,30,NA,30140,61312,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 003901,42075003901,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,30140,57720,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lebanon County 003902,42075003902,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,30140,57720,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 000101,42077000101,27,89,25,100,5,8,2.6,64,396,679,15936,6225,13,17,25,25,21,36,8,52,25,96,64,12,44,84,48,23,33,11,-1,76,12,12,-1,80,24,-1,-1,20,4,52,-1,56,4,65,115,92,144,8,48,44,20,16,43,39,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 000102,42077000102,48,88,43,100,5,2,2.6,110,368,673,14931,5837,10,24,24,12,29,42,2,51,24,98,72,-1,65,91,65,23,85,23,-1,56,14,30,-1,81,14,-1,-1,19,7,58,2,67,0,-1,122,93,137,14,35,51,23,12,42,44,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 000400,42077000400,57,87,50,100,5,8,2.8,141,352,674,14568,5166,6,40,14,22,18,30,4,66,23,96,74,4,52,78,50,34,83,26,-1,54,22,24,2,70,10,-1,-1,30,2,56,2,60,0,2,111,96,155,22,20,58,28,21,59,15,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 000500,42077000500,37,91,34,100,5,18,3.3,113,303,668,12284,3696,24,30,15,15,15,21,3,74,18,97,85,3,59,91,59,26,100,19,-1,65,15,21,3,94,29,-1,-1,6,-1,65,-1,65,3,2,122,97,154,12,21,68,26,36,84,9,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 000600,42077000600,143,89,130,100,7,3,2.8,370,355,670,15922,5594,14,32,12,10,32,36,4,56,25,88,68,5,65,89,65,31,78,18,6,68,19,7,-1,88,13,-1,-1,12,5,70,-1,75,2,48,80,38,167,15,32,54,12,20,60,36,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 000700,42077000700,82,88,74,100,5,4,3.4,253,392,676,16555,4842,8,30,15,14,33,32,7,59,24,95,70,8,62,95,69,31,71,22,-1,73,18,9,-1,89,22,-1,1,11,4,62,-1,66,1,-1,110,99,163,9,19,72,16,38,80,1,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 000800,42077000800,84,88,75,100,6,5,3.1,234,424,674,17921,5744,9,24,15,20,31,37,1,60,27,87,68,7,52,87,56,45,63,26,1,57,31,11,-1,85,29,-1,-1,15,5,51,-1,56,3,113,96,96,154,21,21,57,11,53,81,5,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 000900,42077000900,33,89,30,100,5,-1,2.9,88,321,674,14431,4920,7,43,17,17,17,23,-1,77,23,93,77,7,50,93,57,54,100,31,-1,63,23,13,3,97,27,-1,3,3,3,63,-1,67,7,-1,121,97,142,27,27,47,7,43,85,7,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 001000,42077001000,110,88,99,100,6,28,1.8,180,287,671,11927,6560,10,51,12,14,12,17,-1,82,21,99,80,1,25,70,26,44,78,37,1,31,18,49,2,92,19,1,-1,8,3,69,-1,72,1,93,78,99,121,67,8,25,6,48,85,5,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 001200,42077001200,23,86,20,100,5,10,2.1,42,351,680,14707,7003,-1,55,10,10,25,25,-1,75,25,100,80,5,25,75,30,45,100,50,-1,50,5,45,5,85,30,-1,-1,15,-1,55,-1,55,0,3,138,100,109,70,5,25,-1,40,70,1,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 001401,42077001401,90,85,78,100,5,1,2.9,228,388,674,15986,5469,9,26,25,11,29,40,4,54,24,95,72,5,59,92,63,32,83,24,1,67,17,15,-1,79,14,-1,-1,21,5,60,-1,65,0,8,136,97,151,17,18,65,23,24,55,17,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 001402,42077001402,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 001501,42077001501,127,84,108,100,6,6,1.8,198,355,679,13989,7630,5,37,27,12,19,28,1,70,25,95,77,2,23,81,24,44,87,39,2,36,27,35,-1,76,11,-1,-1,24,3,62,-1,65,1,62,120,99,145,57,21,21,7,23,64,20,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 001502,42077001502,50,82,41,100,6,-1,1.6,67,370,680,13754,8416,-1,38,38,13,13,10,-1,88,24,98,80,2,20,83,20,73,80,54,-1,34,29,37,5,63,10,-1,-1,37,5,49,-1,54,0,-1,146,95,167,61,22,17,7,12,42,45,NA,10900,02000,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Lehigh County 001600,42077001600,88,88,79,100,5,4,3.3,262,401,672,16961,5114,9,23,24,12,32,41,1,57,25,91,68,8,63,87,67,30,80,19,3,70,15,13,-1,87,13,1,-1,13,4,68,1,73,1,15,133,99,166,14,16,70,16,42,81,3,NA,10900,02000,NA,NA,PA,NA,NA
